date,time_detected,user_sid,user,origin_ipv4,origin_ipv6,description,server_dn,computer,os_version,domain,event,action,subsystem,result,indicator_ids,Old value,new value
2017-10-12T07:30:59Z,02:37:06,2af097a937d13fe37398512e2478e212baeba3e0,rtwinninggu,135.0.210.91,48a0:6a46:fd34:592c:49ce:dbe0:7bf6:6768,,,Zamit,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2016-14-08T17:25:56Z,17:07:06,e510784182ade0dec36488b035619733ed86c89e,lyashingv,63.70.45.72,6989:8ec:dda7:973c:1182:3a3a:c849:38a5,,,Y-Solowarm,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-10-24T07:16:14Z,20:57:27,6ecebf822a0bf27e56d2c18412760838fa1585b4,cmcquorkelgw,176.108.196.30,372d:83b7:6095:122c:6c09:a491:bb73:57e4,,,Viva,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-05-12T09:30:45Z,00:18:48,623066b824c904ce98d96aed8b2e450b631dd0ec,akalinskygx,62.213.252.131,c082:2cbd:f761:b4e6:a001:1d4e:9491:cd39,,,Quo Lux,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-08-27T18:12:45Z,10:49:48,dc38c0fb765a453301fe40238bf3cec9949bedfa,aeccottgy,97.77.222.242,bb1e:8fe:81fe:6cdf:5d7c:49e3:c4e2:7def,,,Pannier,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2017-08-25T06:27:19Z,16:02:55,708048a0b81f6edf547994f7cd96fc2fd99810e6,jchattingtongz,1.178.6.116,54c5:1fc2:2637:7328:9618:de1a:52b3:7011,,,Vagram,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-11-27T22:09:50Z,00:00:12,e92f36e38354cde86a5c279680bd9c18acf59c1c,amccannh0,4.115.117.63,d700:6a95:fc34:a68d:db67:f8f5:fb2b:78ff,,,Quo Lux,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-09-13T06:36:33Z,19:18:21,3e84764f547ab1f9395ae25dd7896b79601c6860,rfoadh1,144.92.250.169,9d96:cd65:dc2b:ae5a:bbc5:1927:e7ef:1681,,,Transcof,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-08-05T04:28:40Z,16:40:26,edb57f00be635fd3db3fd092d97a330429cfd546,ekegginh2,5.84.209.99,590a:34f3:5ed3:8209:69c0:14dd:5d67:7f1e,,,Voyatouch,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-09-31T16:45:11Z,19:21:45,e5708e2e7a2a420a87494b812786f0390404376e,dgaliah3,214.145.189.223,43f8:fa27:a2eb:674c:e6c7:4912:2426:5009,,,Zontrax,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-09-26T17:04:46Z,23:44:28,8a50dcca3cf18b6aab19056331de7c07ec588e2f,tmartinoh4,57.15.60.144,841a:f7ff:f201:a83d:c334:56dd:6a86:dc1f,,,Holdlamis,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-11-02T14:21:19Z,06:15:56,fd53863b7b50f7270ec9fdab14b04a989455f192,dglasperh5,40.234.114.27,4eed:c841:a3b4:6930:44a3:e8dd:d9f9:69a9,,,Konklab,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-11-13T23:49:13Z,15:48:14,4c1a227986f59895a242d1fb2364126cba6c55c2,omottoh6,20.155.62.71,75f4:d422:9574:7f81:d9c4:9ddf:bddb:acf7,,,Stim,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-02-27T03:24:41Z,03:09:01,bb38577a99f451b35abbbd7eacca72d136fad141,sstreatfieldh7,179.124.72.99,201b:a8d1:fd20:2a55:6455:fd25:7dd3:c8c2,,,Quo Lux,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2016-13-13T14:02:25Z,04:42:25,3dac3436ddba87b7142735aab582847bd9376fd8,lfosserdh8,109.17.115.45,8b06:9f95:778d:5356:10df:efe1:2cd3:512b,,,Job,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-10-18T00:32:47Z,19:57:21,49d3d0cea3c659411abd7d29e8dd2326b3e9712c,mmeinerh9,103.33.240.102,719f:3331:32bd:2f1:3043:c1f9:1a63:bed0,,,Daltfresh,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2016-11-15T01:22:37Z,19:24:57,9c9516bb03d4ca1881edfab6894542d03cf044b1,ekirganha,143.107.11.232,d8bb:cce5:96a9:9af0:9acf:af93:651f:7000,,,Subin,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-09-08T09:47:48Z,20:35:35,81fcd806c1123c4e5fa172d1ffb356def5cbca78,jskipworthhb,164.216.66.7,ad04:2def:4b3f:6e95:81c:3383:426a:61a5,,,Lotlux,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-02-25T17:50:47Z,05:46:36,56da4593fa0f2eb80b22328d47e1815629cf25f6,dalisonhc,199.50.247.103,40d9:e17c:297a:e421:61f1:aa2c:669a:c2fe,,,Namfix,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2016-11-26T14:45:38Z,03:09:09,9cc2b1c217864e23a251cbafc3da39c2882ef515,fbenhamhd,147.42.149.112,5369:4f82:569b:fc25:3c5c:f0d6:7692:1441,,,Flexidy,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-11-29T20:57:07Z,18:43:30,f1c30cd9855026516c4d9d79f9897559dbd73801,esmileyhe,241.207.210.198,9ff9:1957:2498:e10c:c446:1212:b827:5a0b,,,Mat Lam Tam,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-09-25T17:49:31Z,10:46:35,43c2c7c57c65a822b640e931c4f6e76d35357cba,pbohikehf,108.61.13.130,d457:5c3a:35b:8da9:1563:1d4f:99e6:b8d5,,,Latlux,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2016-14-29T03:15:31Z,21:46:39,912bc66db3737874ca6cc5a552ffa9a6cca203f2,cleadleyhg,235.68.81.167,ac05:e5e4:5dc8:69be:7269:ade5:cf23:73bd,,,Lotstring,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2016-14-30T04:59:58Z,08:58:41,fe9910b5583e3a34f486dfae4248a07a062b0b44,molivahh,210.206.45.214,2ffa:a353:7d90:1924:a5fb:c3f8:b4d5:5e62,,,Job,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2016-14-26T02:47:22Z,02:16:52,25d764ba4be3dd4e533a6cd121afe39594ea256c,nwaleranhi,249.216.190.43,1b50:f759:a291:97d6:10e4:772d:b6f9:9e2c,,,Hatity,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2016-10-26T16:32:59Z,06:17:02,49f3cb28aabc016c7b98a9b382317838fa1e442f,cgermainehj,133.203.238.181,6a04:14a1:9bee:b5e9:1180:878f:c645:915b,,,Redhold,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2016-10-19T21:18:23Z,22:10:37,4505e0caff05702e48b8fadf1f9a34f1f0ae2be9,aosheehk,219.13.192.141,a6c6:4368:681e:2734:6d2b:73a7:78e5:5da4,,,Sonair,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-09-06T22:59:42Z,21:57:40,c98aee79aebe9db401d58bfbd1fb8382ca9716e5,vhemmingwayhl,66.110.232.2,365b:6687:f6e2:a269:34b2:9557:997b:e8d1,,,Cardify,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-11-18T00:00:34Z,05:35:25,496e3838896a85b1b8df76569d83eb38c6b65305,ppoetzhm,8.108.221.210,d63b:ffb9:6a2a:14b2:688e:cd85:2db:a609,,,Holdlamis,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-10-26T22:27:38Z,10:28:04,1501bfe504c1c96828fdbd9f7248a3a9ee319004,wcreboehn,15.196.6.50,22d0:e48f:3235:4bb0:3459:8f49:701d:1b53,,,Gembucket,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2016-11-16T17:46:25Z,13:19:16,b96df6bde6726d7158eebea8243e32f0f8bb4ee1,mmassardho,3.142.91.63,d04a:66fa:9c3:2ac4:65a3:7089:5af8:b73c,,,Solarbreeze,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-09-25T12:07:26Z,14:26:23,317dde91b9c53d3e732d357e02fc68eb076f8e05,cduffetthp,105.156.11.198,9a5b:5a55:c565:fd70:2a2e:3baf:9884:e968,,,Namfix,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-09-19T16:29:41Z,21:01:25,a5a5a469c73305e375b68c1adc410f2d920a473d,mbrosterhq,199.147.56.214,5d16:7a4f:5c7b:c165:b36f:772b:c59e:4d44,,,Kanlam,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-09-28T20:55:27Z,16:33:41,d1ca20d1cdf3e02c03dcd63a66a6e2ac23661707,yabbyhr,56.218.43.124,57c1:eced:3941:ae0f:9e5:a736:f2cf:5e35,,,Bamity,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-08-09T15:44:08Z,07:30:18,3693732ad9775a86372f2bb60b8ce42a5ec5a0ab,atilbrookhs,200.62.85.8,2:488d:e34b:7924:e7a5:930b:a7f6:e0fd,,,Veribet,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2017-06-28T19:02:32Z,16:19:14,a1d9762a33eba730dce98aee481898de91775255,jkiddsht,19.137.153.164,715:a1c6:2536:4864:41f9:a1c3:1bbb:5c6f,,,Konklux,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2016-10-08T11:12:46Z,20:27:40,381df77f1e0b6c21296113461d7862a6a6801a20,gtalboyhu,218.171.91.103,2383:1379:cb22:7e05:7a9b:b589:7ff9:26e7,,,Andalax,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-10-12T17:22:42Z,19:42:56,d56569ab9be777e4e71fcf6b65c1b7d3ff2c11f2,gjanicijevichv,124.179.203.101,f0dc:26c1:3632:2b27:566b:27e4:64d0:257d,,,Stringtough,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-09-08T18:39:00Z,15:48:34,9bbc0f29040c07742c748c08d8328d3cb13401b2,boflanneryhw,219.51.129.110,40a3:ab30:beaf:999a:c45f:98c1:30aa:b0e8,,,Greenlam,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-11-23T11:58:41Z,22:38:19,b2819217354ae688cbea6df027c82267ad8a1f14,esaunierhx,177.199.119.87,2d69:e867:d348:4395:3087:1850:54bc:9b99,,,Andalax,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-09-28T10:20:23Z,14:14:46,9ebfcf3c8103dcff7a1f7da01f88e7afdad06aec,asommerlyhy,172.169.156.106,a9be:95ec:8157:bd94:8e9b:a436:8f80:1010,,,Tempsoft,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-07-17T16:33:58Z,13:22:14,cdb8c2cf14af49a6d18fc21a4a6fe6dae3e6f53f,marchibaldhz,235.0.31.143,3300:15c5:5559:894e:b7ed:e0f0:375c:ce37,,,Lotstring,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-05-18T09:28:41Z,08:44:22,3fd16886698b9d132d96e1918d5b109cdcd683f0,apergensi0,204.13.202.33,f75e:176f:125b:576b:ea57:8a1a:195b:d314,,,Stim,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-05-08T02:19:14Z,11:30:54,2ea5164a918547536e5043aabaaf07d6b8613864,dtoombesi1,232.217.29.105,359d:3a81:cef4:105e:4e0c:bbef:6869:b03e,,,Bamity,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-09-26T19:45:26Z,14:42:46,232d04e204656d9b8f8e7586f697768eb14af4a9,gherreroi2,35.80.146.170,25f1:455c:5e6b:bbd7:ccf:2aa1:1760:d201,,,Stronghold,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-09-04T21:49:51Z,23:40:43,b7976ebb458b2dd3ca259034121b8144c6bcb4c2,krolandi3,145.196.64.118,67de:c9e4:cde9:9cff:cdc9:707f:65e4:7d5e,,,Subin,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-14-11T23:47:57Z,09:56:35,06e5a46c80bfcc7bcf6defad08a3da7aab4adabb,tspirei4,64.206.113.211,cf55:f7e2:46fd:a562:8f29:ad6b:c155:46ad,,,Toughjoyfax,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-07-26T15:15:45Z,21:33:27,4a30eab5d4db2d6dc1ecd3a582099fbae9033e42,mbennellicki5,182.37.245.82,3b2:c0c4:f0a4:5052:4cc5:aa95:41fd:4ef9,,,Ventosanzap,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-05-26T14:33:50Z,04:14:57,4e63c78a5210cb89e3a9f92c9dc14da5769a755c,khorneyi6,154.251.65.78,fc0:ca4f:8817:f4ab:7449:4e6b:577c:83c2,,,Keylex,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-10-21T06:50:34Z,20:36:17,ad2a5169a0bbd6206d0ffd1329b9bbf0b06821b5,dmargachi7,179.83.204.34,2ed2:6fe5:2f8c:62bd:a8c0:3c55:607c:efc4,,,Redhold,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2016-02-25T01:19:58Z,10:07:38,90bbeeaf07e06f63867b5832ce2d985517cc3e8b,wmcfadzeani8,119.116.70.230,22e4:1b53:3ccd:c64:8ef5:7f05:fdbc:41f1,,,Treeflex,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2016-10-29T17:19:25Z,17:08:39,87bb44486118e8e870d95a5e561d48cc7c6cee66,fleathei9,24.18.117.194,a665:85dc:32dc:b079:e13b:d0fc:78a8:600b,,,Zoolab,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-11-09T10:55:23Z,03:37:34,3102b98127db2b4d477c1b3f470d3d54b37ada31,kivesia,108.13.172.106,f119:47b:5765:e851:902a:e563:b794:b29d,,,Y-find,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-11-06T14:33:07Z,17:17:36,66a5d40a38b296e2bab486b7b20abee6f32cfe7e,jsoutheranib,156.100.164.79,b68b:262b:2ed0:5df7:b499:47aa:459:55bf,,,Daltfresh,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2016-11-03T05:22:23Z,17:23:04,79ac4323723445c6f5f6120064be6d11d05ee565,swormaldic,194.245.24.25,754a:505f:8ffd:ceca:d9ad:ab3f:b6dd:38cc,,,Transcof,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-14-30T01:07:22Z,15:19:36,259292a8783c99b1e10fdbe83f2926dc6da75220,mtocherid,170.115.98.76,72:27d:d772:41c4:2050:1a1e:8766:6c7b,,,Sub-Ex,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2016-10-05T03:39:00Z,21:12:04,3931683006c6ad7fc2175c5d5bd9a141b9761d95,shryskiewiczie,121.8.104.109,1574:a5cf:4697:e55:a0ad:d163:9982:e1d5,,,Redhold,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-10-20T11:07:55Z,21:52:54,00dfb54f514048c76e204670a8c1fe4788d525b1,dturfreyif,128.23.136.172,9616:525d:3c99:19de:c134:43f5:c977:56b3,,,Daltfresh,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-09-09T22:37:26Z,21:38:08,2b3523ac385bc5cb3994a7a13746b1927f341c9c,rjosofovitzig,117.235.209.211,1325:deef:990e:d3ee:d8c9:bc51:9ecc:3160,,,Regrant,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-06-20T19:11:26Z,23:07:56,ce7ac95160b2dd8a73670a4b71a470c7794f1686,ashawih,168.95.236.35,733:50d9:2301:874e:dbf3:1788:2741:9fdb,,,Trippledex,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2016-13-07T14:44:38Z,13:35:48,1cd48e0ef1a388d95d5f92dc5bf0af82eef5a075,lmaldenii,136.222.18.101,401a:3604:3fa4:7541:2061:c949:11e4:8d91,,,Namfix,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-08-03T12:50:48Z,16:48:50,29e9dcd10a4fbefd338008e90df133f1e76fbb9a,wgateij,227.29.204.225,3e12:9bca:c4a:63dc:1b17:1128:6067:d693,,,Overhold,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-11-21T01:25:38Z,06:55:42,713e8d9e0c95a17581af7f4a8293fa1fc442e5d2,dcavillaik,25.155.82.41,d146:7883:c19c:10e9:3d79:46d0:a8b8:ee08,,,Redhold,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-11-07T19:20:10Z,13:40:37,c000337dfdd76d7fcd955a67c045efe26d279dd6,twalcotil,94.208.9.220,4f89:553c:ff94:be5c:b318:2650:dc3d:9b0c,,,Cardify,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2016-10-30T12:46:19Z,07:20:09,f12c6a489814912f6f1f7165c7e18b92abb005c4,lstrognellim,172.246.90.113,be2c:e3b5:cea3:48b8:d4f7:8dc1:21ac:ead2,,,Bitchip,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-08-26T04:08:11Z,04:06:25,8687c0ad74ed81e4885946f61001fa9af92638d0,zburgonin,254.8.174.74,d3e5:c7c3:a9c4:8c28:f544:9371:6915:d9e1,,,Zamit,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2017-06-09T00:55:41Z,09:21:08,27cf93ec1b7342d216461f4e965afde1db1bf1e4,valliottio,102.176.124.50,9f8c:34ce:90a5:4a57:3226:b713:d887:d6ff,,,Holdlamis,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-09-26T22:34:56Z,12:34:30,cf01af0377d29b6d1687610e4686e039b09d1486,bhowlettip,190.142.213.53,b0bc:e727:3562:ef01:21d0:cfb8:9f6a:cede,,,Ventosanzap,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-05-14T00:02:10Z,08:12:39,6911c1d932c18e291f33cf358efba9c6eabde0b5,rhookeiq,189.246.135.102,e88:4f5d:2c1a:33e4:c369:eeba:bd1:7cd6,,,Regrant,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-11-13T17:54:45Z,21:23:02,2597eb82c724a96db21939d094cdf752a1566efe,aspeddinir,119.120.114.68,f544:d78:1e4e:7002:bf3c:51e5:85e5:fa8a,,,Zoolab,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-09-15T17:37:16Z,14:58:21,e78135fc4afeb8902c0256657b28906edfef2552,ashillumis,16.85.55.10,bdf9:8eb8:bcda:11d7:7638:9d7:4cdc:6dd7,,,Regrant,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-10-18T23:28:43Z,09:09:03,68a243a8de0e6103c5446e7f1833c2f362d7db7e,edibbinit,55.187.71.50,e2b:ca14:fb32:af8a:bd72:eb4c:2e2c:f463,,,Namfix,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-05-06T07:37:28Z,13:25:05,a14f9286d511f37c49a4fbfa0650f443857354a1,cjeannoniu,93.117.15.194,4508:a068:c8b8:d2f0:b1fc:4240:69bb:ff67,,,Stronghold,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-05-17T06:19:01Z,03:55:11,40c613878c81d057aae9b9af5039a19f9edfd602,jblankoiv,235.181.202.97,750e:3ad3:401b:8843:a182:eba0:48de:2ce4,,,Voyatouch,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2016-11-02T06:24:53Z,05:12:50,b1995712eeb076b2a507ffe2f78a69ab4e4d07d9,mbohliniw,134.91.102.191,58bd:b89f:146b:8657:2ac9:b981:cedd:401c,,,Asoka,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-07-11T21:10:00Z,13:03:06,3f3ce4e8ff2922db3a77fd071a731e713a4880cd,srudramix,182.230.45.60,2de0:be47:951c:2a2:d8db:b946:7c7a:ae0e,,,Mat Lam Tam,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-11-17T14:34:31Z,22:58:19,08c97e046becec18614e778f238c3f407d40f89d,ghryncewicziy,201.73.79.97,6b7a:aa30:5c45:7fa6:2554:e119:756c:7e1a,,,Home Ing,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-09-26T11:44:56Z,23:58:42,ad060e27262c9943f0820eaf0fa532e954c6c94d,trodmaniz,19.10.87.166,b46f:d5c7:8542:e331:1430:8bf4:1403:5e9f,,,Hatity,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-10-08T19:27:50Z,07:31:08,d3e393977636c48427dcf9909ae92d142e29aefe,mkordovanij0,191.107.108.14,d948:176e:17ca:8779:b516:57f:3651:6dbe,,,Matsoft,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2016-13-03T12:29:13Z,19:15:37,3a1b022ea3fa7db70f22bf36923eaaaa1d895794,gwiltshawj1,67.48.127.218,72fa:35c1:6187:af:f2c3:e754:23cc:1b05,,,Treeflex,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-09-21T06:29:23Z,07:20:07,f56a364b21baddd3883995815be2f847af6a6ff1,jcroshamj2,197.108.67.142,4181:94f9:36af:b5ef:8eb6:d9cb:fb9f:26c9,,,Toughjoyfax,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-02-11T19:10:29Z,05:44:24,eccb194d8fbd5decb9a8c4be0f46b2cd61c15885,estandevenj3,222.89.80.144,8e48:cd7d:3654:54a4:28fa:b8ec:676e:69f4,,,Temp,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-10-18T07:42:25Z,14:56:50,20ab117d89b215a3ae645cf6ab99120f78d4b097,rantoonsj4,163.113.3.214,fdc9:f26f:ea38:21df:3924:9ee6:33f7:4ca6,,,Bitchip,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-10-22T00:44:27Z,14:30:13,3600d9357e4aaab9a4f5a9034130720c58103bfd,tsomnerj5,55.205.217.171,8c6c:7cf1:7501:b035:cb18:af1f:6c9:22ef,,,Bytecard,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-08-18T10:13:46Z,04:18:10,2877b49c1e709e9dd8a37cef92787f49a656fed1,ctembyj6,155.244.242.22,4ca2:532d:739c:4ce1:99ef:ed54:1444:f103,,,Asoka,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2017-10-22T21:37:45Z,13:35:03,a6abbdaff4a356aa8957267ece4d265fd4e4d62c,amackeej7,224.26.82.117,bac3:fa92:eef0:2e38:8212:8203:16b:1108,,,Solarbreeze,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2016-10-10T23:06:01Z,10:36:45,24340f6a1c088af29cc0bbfacb07b059bb153087,coneillj8,202.84.3.125,9d45:4c7d:49:213:abc2:8744:462:ae4c,,,Alphazap,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2016-02-25T16:04:46Z,22:20:27,f60726c8055e0f95c1d21ab36fe32a0b11391b2b,sgrevillej9,129.127.232.36,85b9:a4a0:546c:d562:7958:c60f:32fd:9309,,,Stronghold,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-05-03T01:08:34Z,10:04:09,cdecdc3a22c777d105131f441354d55f78063a92,rgarfieldja,236.184.198.1,1a54:1372:aa36:5045:2792:395:fce0:faf3,,,Namfix,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-09-07T21:55:01Z,14:29:09,ee8f5645cea1ce3b2536c51f4f73e4d231be8614,akolinjb,54.108.16.118,654c:355b:e35e:38e:b4c7:212c:fd4d:5b95,,,Transcof,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-06-14T04:22:36Z,03:42:31,ceeaa1f0c9b09bfb85f902999aae8d0c5461dbc0,lgodsiljc,11.103.248.67,ebe3:b241:8362:8a50:1321:10e0:6e1:f7ab,,,Rank,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2016-13-15T14:04:20Z,02:41:09,376bc1f2bc121a0fc036dd20f16bf071ab695ec7,lseabertjd,93.67.173.177,ffab:7d39:7e69:4943:c8da:b103:3cd7:5be4,,,Matsoft,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-09-26T21:26:57Z,17:53:04,3fc880fc2590398696bf3ab1290a817feee4d408,hfieldje,31.47.63.77,2b12:9fd8:ee79:282f:b8a3:f6cc:c9ea:b239,,,Rank,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-08-04T05:50:56Z,05:47:06,5542da6b93e90dc3b394f5c29c2c96021ba6d65f,zsaphirjf,139.123.94.203,695b:56fa:2986:9111:b894:3d72:f33a:e03a,,,Alphazap,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-13-28T02:20:36Z,17:42:24,2218f1c125bd996641d6689dd0a494d3ca159de9,sdavidsenjg,168.122.111.108,6f2b:17fa:8fa5:2d7b:6d12:cf7c:68d3:fad1,,,Toughjoyfax,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-09-13T11:42:07Z,11:41:57,367117371061f07d35dc8a81543ce11b85edeb45,zminguetjh,34.198.109.211,3a03:9744:24c1:6e5b:4ea9:23c5:64e0:5e1d,,,Stronghold,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-10-13T11:08:00Z,16:12:35,bb380314112f5eeb86fdef93fd6bc2b1730fccdc,pcastanaresji,104.93.237.209,b27c:99c2:1cd4:856e:cdf8:150f:534a:e200,,,Cookley,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-08-23T11:22:51Z,04:02:50,614a7d81c3852159442d5020810b63fd9639e270,dgerholzjj,140.214.107.18,e424:65c:47c4:ba76:306b:5262:7868:683e,,,Lotstring,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-11-05T05:13:10Z,02:26:51,bbf88dcf30c50a2889cfc7213f3b64610f739e45,khanksjk,114.147.27.31,c381:f62f:8dc7:8f15:1249:cb12:4275:83b9,,,Fixflex,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-02-30T13:08:40Z,07:42:56,121bf5688f364d593623686b43705fe46b516138,sdunkleyjl,89.229.179.54,32e9:1c1f:7201:a496:56d9:8135:b:924e,,,Cardguard,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-11-12T01:19:56Z,21:59:31,9c8f4dc2198bf3261062d73c8a60f07d45e54bb0,atuckleyjm,180.14.181.213,3d09:eb1c:e2ba:bcc9:df00:f293:ed79:4c9c,,,Daltfresh,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,9,11
