date,time_detected,user_sid,user,origin_ipv4,origin_ipv6,description,server_dn,computer,os_version,domain,event,action,subsystem,result,indicator_ids
2017-10-27T19:14:26Z,21:12:29,647995e98fee7d51952017aa7f2d5df7a9899319,vwollastona7,164.79.60.175,a241:62c8:3033:130d:d1be:74f:3de9:2914,,,Viva,Windows 7,Bitwolf,NETLOGON DnsAvoidRegisterRecords parameter changed,,,, 
2016-12-13T07:30:24Z,15:27:43,b68104eac60341c31a560160f43f66461757215b,hrussillla8,76.79.33.146,b343:5ff0:5c50:b349:5e7b:c55c:7e05:23b9,,,Viva,Windows 7,Toughjoyfax,DACL changed on domain object,,,, 
2017-08-04T10:12:58Z,07:00:14,d4d70d5475e336e915694d6f58a005511c194842,whintzea9,42.178.164.104,45b1:422d:887c:db34:775f:a988:6c30:f9e5,,,Flowdesk,Windows Server 2012,Redhold,User Store Password Using Reversible Encryption option changed,,,, 
2017-06-17T07:07:10Z,06:39:11,ab4803e5c77c9b203751ab4ff34d25e4ee85e071,noloshinaa,245.42.140.160,c4bf:5c58:36c1:244a:2707:ef07:ffd:32ee,,,Matsoft,Windows Server 2008,Fix San,Enable Remote Control changed for user object,,,, 
2017-06-08T15:55:25Z,20:13:59,82c862776b2f01a485206361bffd5b61c2e9ddff,ceversleyab,1.171.116.186,428d:3576:1953:9043:506d:e725:fc13:e7a3,,,Flexidy,Windows 7,Y-Solowarm,NETLOGON SiteName parameter changed,,,, 
2017-10-30T13:42:57Z,02:28:17,295021cd785a6cae3b4f4a3c83dcf0639b31dccb,dhoulsonac,13.234.190.243,bdb3:6327:55c2:6ef6:31fa:28e1:c334:c14c,,,Tres-Zap,Windows Server 2012,Mat Lam Tam,Member removed from critical enterprise group,,,, 
2017-08-14T04:21:15Z,14:15:15,7bafc315dad01e266728717f4c56e5e8289c61a7,atourad,177.131.12.151,acf4:7e83:e02c:29ff:9235:ec81:bdca:72ef,,,Wrapsafe,Windows 7,Aerified,Computer renamed,,,, 
2016-14-01T17:15:15Z,11:58:41,fac48b5cb2ecee5e1c107d2f8e39bcab4622ed12,lreicherzae,254.182.68.185,d3ee:ecf3:74aa:4129:9a82:fdbd:53fb:7040,,,Biodex,Windows 8,Duobam,User account re-enabled,,,, 
2017-10-22T14:16:33Z,02:05:29,0a6907cd2159e062a313df2b58bcceef2f248a8d,wbruyettaf,81.247.56.47,7f83:26ed:36cf:507e:a19a:f9b:2248:2be9,,,Span,Windows 7,Voltsillam,User userWorkstations added,,,, 
2017-05-15T04:50:13Z,09:30:47,055b1f20b7ebd1fd319c3b65b7fb9a07f851b4b3,ekitherag,72.222.66.117,1ead:9e48:33e6:1b2d:f461:f089:8c9b:f096,,,Lotstring,Windows 8,Flexidy,NETLOGON GcSiteCoverage parameter changed,,,, 
2017-06-24T03:59:46Z,10:47:21,f865681c2c87a3eeec30fe2cf4b149224ca9c460,uvonasekah,73.28.170.195,b518:6f38:752b:b71e:ea85:5253:fccb:8935,,,Biodex,Windows Server 2012,Veribet,Owner changed on group object,,,, 
2017-08-28T11:21:00Z,11:01:25,a3819b236ebefd71bbb484054944b59438607f68,afidoai,92.89.36.216,f537:d895:5d0:15bd:5b13:ca93:705d:848,,,Zamit,Windows 10,Domainer,Domain controller removed from OU,,,, 
2017-05-04T06:49:45Z,18:55:53,1e2d3096fab6cc85303d01f9bc5862bc3fa24677,ielmhirstaj,121.212.222.190,3ccd:f0f:25c9:b5bd:a2a7:287d:ad05:f6bc,,,Sub-Ex,Windows Server 2008,Biodex,Computer renamed,,,, 
2017-10-10T12:55:14Z,08:29:19,e4eaf2c753b2fb66bb4c4a9683a597521afecece,fmowlamak,226.59.193.93,8330:411e:9593:d516:fb59:967f:e672:483e,,,Cardify,Windows 7,Bamity,SYSVOL folder ownership changed,,,, 
2017-10-15T13:05:25Z,07:41:33,185a2aacd9e017defd64d5601db1355e18e7c3db,yfarrantal,141.12.8.79,14b8:b77e:af61:f8cd:3a1c:4f2e:92fe:de15,,,Zathin,Windows 8,Zathin,Schema attribute RODC Filtered flag changed,,,, 
2016-10-24T21:40:18Z,18:26:50,7f8bb7eef3a8e4b7567eb1253f75032d9a6d73d6,jesparzaam,232.225.219.171,2fa1:eae9:6b2b:d6a1:9936:18e3:deae:d880,,,Tampflex,Windows 10,Mat Lam Tam,Enable Remote Control changed for user object,,,, 
2016-11-04T00:37:58Z,07:09:15,f9595ce50cca725bb7574b0087ba9abfe5aef1bc,xsmardonan,121.233.120.99,613e:257b:650b:7ff3:3964:bef:4f15:60f5,,,Toughjoyfax,Windows Server 2012,Kanlam,Computer removed,,,, 
2016-11-06T10:31:11Z,02:07:07,335c83e456bdd2c5f502d3df28b0405d9d3f91b4,kmcenenyao,183.27.64.61,ab15:2370:9f88:12fb:4b0d:d08f:4373:c905,,,Andalax,Windows 8,Trippledex,User account locked,,,, 
2017-07-02T04:12:59Z,04:51:32,d2c6e760cdff4ad0b0c0950b95172b37de59b8ec,cthurmanap,237.25.138.105,e525:8226:dd3f:2ed1:229a:58b9:15e3:6bfd,,,Alphazap,Windows Server 2008,Konklab,Domain controller added to domain,,,, 
2017-05-19T05:37:20Z,04:49:50,ff8735672b67c338a63287033a4f8bec991312e6,abrockingtonaq,247.244.123.174,f24f:3520:ec94:4d0:d5a1:ebb1:9731:b558,,,Alphazap,Windows Server 2012,Cardify,Schema attribute added,,,, 
2016-11-15T18:49:11Z,00:56:02,f8c4e772197df4ff211a5436e610e5144f9b11e8,jblessedar,254.135.253.253,2e36:b059:2d2c:d5e1:d996:43a1:bc74:224d,,,Alphazap,Windows 7,Zathin,User userWorkstations removed,,,, 
2017-05-27T01:52:57Z,21:24:54,5abf50f2a23ff11493a21ed9fb3d0d71dfa5bc0b,mgooddingas,36.93.215.18,c56d:a589:ae6:857b:2f1d:15b7:fd7e:1341,,,Tin,Windows Server 2012,Daltfresh,Nested member removed from critical enterprise group,,,, 
2017-08-25T15:49:41Z,01:30:50,5a45172b44b2c429543e4da6c801a2f19fd5814e,ztymat,225.101.163.212,a072:eb6f:2a13:7f93:2b3b:79aa:d787:b86c,,,Alphazap,Windows 10,Quo Lux,User object moved,,,, 
2017-10-25T22:51:36Z,10:50:37,7d5548db7ab11f2733b14234d1ff6b8e7c78ee29,aroylanceau,163.107.193.36,e41d:fb6a:9359:66d9:e608:36ea:520d:4811,,,Solarbreeze,Windows 7,Mat Lam Tam,Schema attribute Confidential flag changed,,,, 
2016-12-24T17:41:04Z,21:25:12,f703a1a8df5c7a9685299cb2ffb0ed0c69fd8e22,glockierav,245.139.245.25,34b3:fcc:b1b6:b5a7:2f0c:e90c:1748:858e,,,It,Windows 8,Transcof,Domain controller renamed,,,, 
2017-08-09T08:00:14Z,20:59:56,c69bed2f9960077679c0a8757f2b782f16dcca7c,mspracklingaw,203.166.18.254,2e68:ef2a:3de8:68a5:85cc:cdc5:be1e:c469,,,Tres-Zap,Windows 10,Tampflex,Nested member added to group,,,, 
2017-08-04T16:54:41Z,18:58:36,40e4ac8470e0080e4c656921efc01130c63fcfa4,kcorbetax,48.236.213.224,5083:b84e:eeb8:327e:929f:58c:fa06:308b,,,Domainer,Windows 7,Viva,SYSVOL folder auditing changed,,,, 
2017-05-03T23:22:58Z,23:06:57,ba72b4461101accb6e02c8a4671ad787118aee4a,hdiruggeroay,30.212.95.228,2c82:6b02:a037:6168:c92f:a08a:bed3:f228,,,Regrant,Windows Server 2008,Namfix,New class added to auxiliary classes in schema,,,, 
2017-05-16T23:18:47Z,16:47:56,c62b83b653f92e9b5dce4dd0abb211afff72291e,nduddenaz,165.78.230.1,331a:d44b:baa1:3c83:c1bf:9982:73ea:756,,,Overhold,Windows Server 2012,Zontrax,User Account Is Trusted For Delegation option changed,,,, 
2017-08-02T13:54:56Z,00:14:00,e47161d01dbe3e5e297f3029a5187be5c7571810,khendrickb0,242.225.103.45,4a69:e61f:bd46:c699:b402:96c1:2346:5467,,,Vagram,Windows 8,Rank,Attribute removed from optional attributes,,,, 
2016-14-31T12:40:50Z,05:52:11,3b6f9ddbce3daadd53f54610689a9e17c73828ee,lmackerelb1,126.174.40.103,26b4:77a0:ab86:5d3b:d9e:369d:b2b:f7df,,,Aerified,Windows 10,Asoka,Read-Only Domain controller renamed,,,, 
2017-08-13T14:35:29Z,09:19:13,cbfa209083803127f060f31dbd65fc39eb8d700e,kelvyb2,165.87.36.148,7423:6dd9:ef4e:fd6:6a6b:2e99:8399:f97a,,,Lotlux,Windows Server 2008,Asoka,End a Disconnected Session changed for user object,,,, 
2017-08-17T05:58:34Z,22:26:07,fe22fdf8b92bbb133c457f124566c98eb08387fb,nmalitrottb3,181.250.35.225,c063:40be:e28c:5e1c:a13a:d7e6:23:3d1e,,,Tampflex,Windows Server 2008,Solarbreeze,NETLOGON diagnostic logging parameter changed,,,, 
2016-10-27T00:36:30Z,14:56:06,2286460b56fb98371eb2f88a6f1646a1c122d27f,bjanesb4,172.76.167.61,719:7c15:3725:d1ba:a2bd:4750:aec:fe6f,,,Greenlam,Windows 10,Asoka,User userWorkstations added,,,, 
2017-08-16T11:59:20Z,20:07:33,d07dd55b1df9d9643d9ea91840dc0fb2fe4135cd,aarentb5,121.50.47.26,dc67:bb57:8f8f:b881:e92a:50bf:5f33:b3a2,,,Tresom,Windows 10,Ventosanzap,Subordinate OU removed,,,, 
2016-09-22T05:01:31Z,12:42:22,985227c0581e1fcdbf037dbb2d750f5285796404,gpinardb6,247.88.206.30,5990:b555:ee78:aa14:4613:bf1b:d62:1abd,,,Voltsillam,Windows Server 2012,Tempsoft,User Account Is Sensitive And Cannot be Delegated option changed,,,, 
2016-13-10T11:18:33Z,13:39:05,d1e927e30421c5c5f709029ccf667cb2fb981ae6,vleyburnb7,224.125.89.25,ea0b:10fe:bfd1:bf75:7f57:716f:4d6c:72bc,,,Domainer,Windows Server 2008,Konklab,Schema class added,,,, 
2017-05-02T01:16:47Z,07:26:32,57d19edf598dced644400db0cba6f1c3af5d1398,tduffieldb8,140.6.136.39,8528:a376:3ac4:81eb:611c:a841:c38e:b878,,,Ventosanzap,Windows 10,Bitwolf,Service Removed from Delegation List for user object,,,, 
2016-13-26T19:05:28Z,18:02:49,10b1c710b77607ae6c322815fd3c3384cab81566,nmitrob9,84.17.210.57,dbb6:8a39:77cc:3d1f:fda3:82f0:1d75:e230,,,Aerified,Windows Server 2008,Subin,Computer account enabled,,,, 
2016-10-08T04:55:10Z,04:38:46,b124ef7e54a5c6238c0b13cf38ec21583fa08c51,amullalyba,218.233.62.108,32b0:10d1:991c:ee32:346e:a270:d726:cd8d,,,Bamity,Windows Server 2012,Greenlam,When Session Limit is Reached changed for user object,,,, 
2016-14-21T09:39:13Z,05:10:41,da4b098bbf5f8b585ebb2e10ffd3747caa481098,csmallwoodbb,55.136.119.196,91b1:6709:38b5:6ced:3b86:7039:e2ef:4fa1,,,Zoolab,Windows Server 2012,Y-find,Schema attribute indexing flag changed,,,, 
2017-10-16T11:16:03Z,14:45:49,6a89e7c10665cda03386dc7aedac851666626f43,smadelinbc,176.199.154.112,fffa:e40e:850:17c9:f184:b151:4c4a:61dd,,,Zathin,Windows 7,Fixflex,Owner changed on computer object,,,, 
2016-11-22T21:32:13Z,17:58:48,023bcd628b9a417495ca0273aaef10740291c0d3,torthmannbd,189.161.14.210,cbfd:fae1:59bf:222e:c2cd:5763:cb7b:a148,,,Asoka,Windows 10,Span,Allow Reconnection changed for user object,,,, 
2017-05-25T22:01:23Z,19:05:40,c7989ed77aa54220d97fd08146743087a9db047e,grobkebe,143.123.250.31,53a6:8704:b662:868:c8f6:e4b0:e957:b11f,,,Zoolab,Windows 7,Latlux,Nested member added to group,,,, 
2017-09-15T23:16:38Z,15:29:24,2d08a41a9bdab6e0c1991452bc994ec40edf9929,cmacmickanbf,244.118.115.140,caec:7cc:be94:c7d5:f20c:fdb:4d27:9aa4,,,Keylex,Windows Server 2008,Holdlamis,NETLOGON GcSiteCoverage parameter changed,,,, 
2017-07-25T12:24:41Z,15:27:12,a536aea2edc2816efcac2d3f2e5ebd570caa4305,heglinbg,218.241.137.1,8c8c:45d4:b3b5:3d71:f1d1:6468:15ab:add,,,Ronstring,Windows 10,Keylex,Domain user renamed,,,, 
2017-09-13T14:26:03Z,22:43:46,4f7f24d2ec34994c8bd7166fab05a7cd6c4bf352,nrenniebh,185.43.108.245,a430:fa40:674f:7e16:6172:ecd8:67e5:905d,,,Sonair,Windows 10,It,SYSVOL folder access rights changed,,,, 
2017-05-08T16:18:03Z,16:31:37,b2114283f2762fb7d27432d4be20d524f1250637,sabbatinibi,176.21.52.13,df7b:32bd:524e:4fae:1dc9:61f8:1770:7a6c,,,Y-find,Windows 8,Biodex,Logon Script changed on user object,,,, 
2016-11-29T01:45:10Z,08:39:35,9783549cda6d6d7cc32772d4812c8826185ec01b,nimpletonbj,95.115.136.245,1bf:3176:f79:2445:1f3a:5ac7:5954:8054,,,Tresom,Windows Server 2008,Zathin,Class removed from possible superiors in schema,,,, 
2017-08-12T12:28:38Z,17:39:08,3f5ad1c7e12c2050b3644867863d45bc73a519c4,vpurcellbk,232.230.248.48,9a8d:c405:46dd:d77e:c577:18c:5e45:1edf,,,Tempsoft,Windows 10,Konklux,Group object removed,,,, 
2017-05-02T03:36:50Z,01:53:04,ef85a8a1c8edbbc75a693a51db59f6b0d8766202,kloghanbl,55.144.2.65,fd6d:135c:e14b:e815:b989:52b8:1784:cbc8,,,Daltfresh,Windows Server 2012,Home Ing,Alternate UPN suffix removed from OU,,,, 
2017-10-28T09:30:15Z,13:56:08,f57cf700804d984930b919e4a9e4b682c4fd09ed,vdobbisonbm,222.3.9.191,b9a1:e708:1050:159:51d7:456e:7aed:91f0,,,Trippledex,Windows Server 2008,Greenlam,Subordinate OU removed,,,, 
2017-10-28T23:59:26Z,11:19:27,9f21f3fa88031a030054f15982ce14dc438406ae,kdelascibn,39.117.218.86,e2d:3d3c:cc6:cab8:204f:3c66:6056:5374,,,Subin,Windows Server 2012,Cardify,Guest account enabled,,,, 
2017-07-26T13:34:48Z,23:46:35,a7d11efddfa5e7a3c583ac60676bd344ceefdb8e,pgammetbo,38.197.187.169,872:8ca6:27da:5a98:f282:751:b909:eef9,,,Latlux,Windows 10,Zontrax,Schema attribute added,,,, 
2016-10-11T21:55:43Z,22:52:13,acff5d018da2395358da37aa60d0e9a4906fb1a6,zbernhardssonbp,38.23.33.41,c2d8:d962:4bf1:8582:9541:9335:e5ce:53f5,,,Wrapsafe,Windows 10,Konklab,DACL changed on AdminSDHolder object,,,, 
2017-06-16T18:43:20Z,13:01:04,4201d16b825e2984e43792580a6e8356f5793b2f,abazellebq,25.47.131.43,4fd7:281e:fabc:e776:a23d:42f1:35f4:3e01,,,Zamit,Windows Server 2012,Bytecard,Class removed from possible superiors in schema,,,, 
2016-10-23T10:28:26Z,21:29:54,66d3f44d8fe3bb69837755d0fbbe56c183c4caaf,lbristobr,242.55.216.37,e06c:33c6:7a5f:f710:a6d8:9c10:7675:4a20,,,Wrapsafe,Windows 7,Bytecard,Group renamed,,,, 
2017-05-07T09:44:18Z,17:26:08,52ffd014aabcf52d5ca0e10cadc35e86ca9f625c,rdickensbs,1.206.137.221,cf38:491f:bdde:210:47c8:f51b:7124:18e6,,,Treeflex,Windows Server 2012,Tempsoft,DACL changed on computer object,,,, 
2016-10-25T02:02:37Z,06:43:22,8a1efc76d28781832509bb9fa957da9959b8b7e4,rfrazerbt,133.148.199.23,e9d7:84ac:9e7e:197c:9097:5468:12d4:b0cd,,,Fix San,Windows 10,Quo Lux,DACL changed on AdminSDHolder object,,,, 
2017-06-15T09:54:21Z,00:47:27,fc3d022bec9c757a09113a811791578a55f2be56,lpietrowskibu,117.184.125.201,398c:f824:3d61:3b37:5aaa:1a1b:8aeb:44a,,,Tresom,Windows 8,Viva,User logonHours changed,,,, 
2016-11-14T06:06:25Z,17:38:36,be777cad93d6027c0e6e8a79aaabab69ab42c6e2,mguestebv,110.129.208.25,275:24d3:6749:c9a6:6f8a:8920:2b3e:8069,,,Keylex,Windows Server 2012,Stronghold,User Account type changed,,,, 
2016-14-15T14:02:22Z,02:24:24,9a2f481854f06f147f5c96843799b1828e354a9d,bvasilyevbw,228.237.29.138,a61d:e2da:8a45:8ed9:b6e0:2bc9:68a2:59e1,,,Zamit,Windows 8,Tin,DACL changed on user object,,,, 
2016-14-08T04:19:04Z,15:32:11,c9fed036575204996126d86c371106c4c1dd49ad,bwharfebx,198.159.48.28,5cc:fb7c:b788:8e46:62a3:c50c:6a91:9d1a,,,Home Ing,Windows 10,Subin,Schema class default security descriptor changed,,,, 
2016-14-07T03:33:25Z,10:34:50,f734d56bff02b8d267f77730b1217b7d1ae7c1dd,ebaxandallby,40.125.246.110,7f99:3b34:b51b:4678:a831:3359:5791:162f,,,Tampflex,Windows 10,Mat Lam Tam,Delegation Authentication Protocol changed for user object,,,, 
2017-08-17T14:17:21Z,20:46:23,488327194533b0013abb31c66f6517261565c3b0,ttomichbz,227.70.130.176,7fab:cc64:3ce0:a067:6453:39eb:25a2:ae8f,,,Tin,Windows 7,Andalax,User Store Password Using Reversible Encryption option changed,,,, 
2016-10-05T19:34:27Z,10:12:43,2ac066f44582f4259f23a2938e60c4af94897df0,ahitterc0,223.214.145.252,78fa:9823:cd64:8b87:23ac:75c7:f2e5:f33d,,,Konklab,Windows Server 2012,Y-find,NETLOGON DnsAvoidRegisterRecords parameter changed,,,, 
2016-14-24T00:41:57Z,10:32:23,7dfe5564a6d4343a8de31160ebe18b36e5587b1a,numneyc1,67.112.10.161,7dd8:5a10:3f7f:49d3:a5c3:fb13:1365:d1e2,,,Transcof,Windows Server 2008,Cardify,NETLOGON SiteCoverage parameter changed,,,, 
2016-11-29T07:33:00Z,05:59:28,117dc874ab04f1a5ea53cbbebd13cef67b0a5b78,tlesieurc2,119.238.227.31,a3b3:b95e:7502:b865:c5fc:ba55:85e6:ac52,,,Bitchip,Windows Server 2012,Transcof,Computer account enabled,,,, 
2017-10-03T12:32:50Z,22:54:53,735c439fad16a433d4acfd9cd0c072d6cbd1f390,wocahernyc3,41.188.36.19,9720:c5c5:4f9d:97cb:9121:c66f:7277:14ec,,,Holdlamis,Windows 10,Fixflex,Member removed from critical enterprise group,,,, 
2017-10-09T17:42:19Z,07:34:23,d527c389db7f75cfbcc41e956103db1156c52bf3,afinleyc4,129.132.131.240,1e8c:e0d8:70db:3c83:9c40:26e:6d3b:8257,,,Daltfresh,Windows Server 2008,Redhold,Owner changed on computer object,,,, 
2017-08-23T04:28:58Z,14:18:29,51fd0e518b29c9c6ffc5d7fc20f6f8c5d3c3edaa,wwillavoysc5,245.187.246.243,9b04:5598:f66b:bfeb:c99e:1dfa:1dd1:c932,,,Subin,Windows Server 2012,Latlux,User Smart Card Is Required For Interactive Logon option changed,,,, 
2016-11-27T03:11:21Z,15:47:51,8678270df04d1b5dd4cf1b41e6deb12e17807359,ssortonc6,170.231.115.103,f050:ad86:895b:c835:dfae:6273:59ab:da9c,,,Home Ing,Windows 8,Pannier,User userPrincipalName changed,,,, 
2017-07-14T23:58:27Z,22:54:29,0f96a8ffb3c2544b9564a30a5fd7a51cbaee6b17,efoucherc7,253.192.91.81,2b02:e830:b126:52ad:c9d1:5fee:bb27:3dca,,,Job,Windows 8,It,Owner changed on group object,,,, 
2017-07-24T23:21:40Z,09:37:55,6c74d20c93994cf9ccc4493261ad5b1353850079,jpatyc8,190.52.167.96,e279:af3a:d89e:d86e:5e70:46cd:2bd3:d72,,,Tres-Zap,Windows 10,Treeflex,User account disabled,,,, 
2017-10-07T23:23:51Z,10:38:31,7c141a81b78150185f3b84cf2b51e320a8f95f8a,odreyec9,28.91.247.166,974:4e83:943a:8be4:f810:b5a0:269a:4e87,,,It,Windows 10,Sonair,User password changed by non-owner,,,, 
2016-11-21T00:25:51Z,06:08:22,dd857b3c95c2d0ec6346bf5322ef8f18042344d2,alumberca,37.44.44.49,453a:f3ef:c34a:7c62:4f0:2f1a:4f2d:b513,,,Sonsing,Windows 8,Overhold,User member-of added,,,, 
2016-12-15T22:02:17Z,06:18:29,ec4bfe49e52fdd6c222a3daa3965dde4c33d1416,hmckeeverscb,218.30.128.65,78aa:c91b:b31a:5ad7:23cc:1b05:2fa4:5699,,,Domainer,Windows Server 2008,Prodder,Group samAccountName changed,,,, 
2017-10-16T03:15:01Z,02:53:46,65dcc8c99b0d73b43128baa9ee8e57e28043cb84,wicetoncc,222.52.124.156,16df:3d80:c8c7:a0de:db3e:f79f:9fe4:4b50,,,Overhold,Windows 7,Treeflex,DACL changed on OU object,,,, 
2017-08-26T05:46:05Z,14:29:09,1cab24cdded1e217821bd86c0b7a556e8049a293,mmckeecd,168.112.111.88,2689:6436:a3af:a7fd:a1fe:458b:75a1:b23e,,,Tempsoft,Windows Server 2012,Zathin,Service Added to Delegation List for user object,,,, 
2016-14-21T08:38:40Z,11:51:17,7016669a26433afe28a0cb7ae8f9c9fdee8c5f90,scoadyce,204.248.25.223,d580:c6a3:8224:144f:2cef:5989:d59b:421e,,,Solarbreeze,Windows 7,Subin,Read-Only Domain controller added to domain,,,, 
2017-05-02T03:15:03Z,01:32:41,d85bff6d2fa8de773d50c665e7cdd49e3e99a0d7,nmustillcf,159.10.46.245,27e3:2efa:a242:20b8:bcee:929c:b998:b5ba,,,Voyatouch,Windows Server 2012,Bigtax,When Session Limit is Reached changed for user object,,,, 
2016-14-21T01:57:22Z,00:43:23,231d32c88e68c1d65295680a1299c992d4b23ef4,mkierancg,227.235.218.137,87e3:64b4:7970:b365:31c1:fab5:fd3a:705e,,,Hatity,Windows 8,Matsoft,Owner changed on computer object,,,, 
2017-07-24T03:43:30Z,19:14:08,71bb76df3596d26829498a90e99209dc5e65f5a1,wcardiffch,25.193.192.66,86bf:2d8c:9a04:f88f:9447:713d:997f:fb27,,,Zoolab,Windows 10,Lotstring,Subordinate OU removed,,,, 
2016-11-24T04:03:46Z,19:59:13,efd2060072fb26abad2f312b20025ba04ce5cedf,dbarrimci,96.90.86.204,f3fc:9194:6ca:6edc:294a:99b5:38d7:cbc6,,,Ventosanzap,Windows 10,Regrant,NETLOGON SiteCoverage parameter changed,,,, 
2017-05-27T17:31:24Z,14:22:08,e68018b21f7f48951a3a78879819c6f391d151c3,bettycj,181.6.143.157,63f8:fa62:6cf4:e5f1:1e39:be1c:cb1c:f5c9,,,Zathin,Windows 8,Redhold,Nested member added to group,,,, 
2017-09-25T20:55:35Z,20:59:39,b81c8d54fadef91ee5e6bb0eaa30c96471b71056,rwoodyattck,13.241.140.73,7cc2:80e2:8f04:9bcd:cb32:3f0f:a00e:d67,,,Otcom,Windows Server 2012,Zoolab,Schema object enabled,,,, 
2016-12-07T19:09:51Z,10:20:08,aa9ad0968c5eaf94a143baf8d21a58cfd9f9f23e,hmellingcl,163.48.77.65,7078:18ab:cf95:9803:b60d:76b5:aefa:db94,,,Bitchip,Windows Server 2008,Regrant,User account disabled,,,, 
2017-11-14T14:40:16Z,08:26:38,775985611a904b81cf0c4460542f9be2f2afef35,pnoursecm,89.125.203.148,b250:1523:2c9:7fd6:9aa4:d2ef:b8ee:580b,,,Greenlam,Windows 10,Konklab,Delegation Authentication Protocol changed for user object,,,, 
2017-06-24T00:26:52Z,05:04:39,8453ccf447a1b4aba1bb6e4de3da4d46face32af,llambolecn,70.176.67.223,fa1b:deca:d403:a53c:d55e:ff21:ca6c:1719,,,Alpha,Windows 7,Stronghold,NETLOGON SiteName parameter changed,,,, 
2017-05-16T15:01:02Z,15:44:51,df1ebab74d50e9ae09639d0f60bfdefd42def804,pmckerleyco,43.19.2.190,25a2:f08e:6b31:5e30:4f15:9b52:c92b:79a1,,,Stronghold,Windows 7,Subin,Read-Only Domain controller renamed,,,, 
2017-07-06T09:57:42Z,17:49:52,4b47d62d37d012fbf70259f444eee72cbe68207f,mberkscp,107.39.108.51,fbb:29c2:aee:4b5d:1fef:c107:29ef:d86b,,,Konklab,Windows Server 2008,Asoka,User account locked,,,, 
2016-11-17T12:46:25Z,19:21:57,a43f0c21878d8b4ba4182ee6f8c964189ffc90a1,stallmancq,218.169.92.201,9afc:2218:3133:a97d:5c97:f6fb:b037:b465,,,Flexidy,Windows 10,Bitwolf,User Account type changed,,,, 
2016-14-03T20:17:39Z,16:43:38,9df3499c7d611fb9a4a9a5900cebf4ef73870b5b,lrainscr,238.11.85.37,7072:d091:313d:85df:664d:6a31:16d0:4cba,,,Zontrax,Windows Server 2008,Tempsoft,Domain controller renamed,,,, 
2016-13-30T00:58:43Z,14:35:07,6364710ee348d7819211a4d9d5db59de829cbd55,bbilofskycs,223.36.63.107,b8c2:7454:ed15:c86:b5b3:a1c5:62e8:220e,,,Y-find,Windows Server 2012,Stronghold,Domain controller removed from domain,,,, 
2016-13-03T17:08:30Z,08:28:36,d06dfe5e3c979a1ff882dfbe6957245996317f9e,ppiercect,217.184.114.217,1f91:5f31:af42:58b8:31ac:85d2:c5cc:8ba2,,,Ronstring,Windows Server 2008,Stim,NETLOGON GcSiteCoverage parameter changed,,,, 
2016-10-22T08:45:38Z,03:30:10,62759eb92452319ad024482d9c5220fe635668d5,dbraimecu,59.135.214.187,201d:a160:11e4:56b9:428b:78e2:60a:5dc3,,,Fintone,Windows Server 2012,Stronghold,User object removed,,,, 
2016-11-12T17:21:20Z,11:54:59,689ac726c355b35d7bec1aecd88cbedef1963bc7,mleatherborrowcv,87.35.221.206,3c46:ac63:534b:a4af:82dd:eb84:b7b7:1bff,,,Bitchip,Windows Server 2012,Zathin,User Do Not Require Kerberos Preauthentication option changed,,,, 
2017-09-16T04:38:43Z,12:45:46,8032b8f073169587888d2f17f0880cff8f18d95a,gwattinhamcw,220.239.94.251,d3a8:7c9b:1607:481e:3862:cdb6:f8fe:236f,,,Solarbreeze,Windows 7,Tin,Alternate UPN suffix removed from OU,,,, 
2016-11-13T08:49:02Z,02:48:59,33de4eb699e5337797cba4fc66dc38965291593e,mespinetcx,106.214.247.243,e34d:cfc8:55d1:a5bf:4450:49cc:c08f:3d28,,,Quo Lux,Windows Server 2008,Mat Lam Tam,DACL changed on OU object,,,, 
2017-05-30T00:05:23Z,13:24:29,e215635838c40b82512682fc3bd18f82d30b91d9,kcouchcy,243.183.223.71,db0e:72b7:7701:a91:dbe6:8c3:29ef:e56f,,,Prodder,Windows 8,Stringtough,User account re-enabled,,,, 
2016-13-21T14:22:47Z,08:01:43,c69d42b76be20d3142423ee2ccaf1f7599539bee,asoanescz,45.101.105.72,8c70:498c:e586:e15f:e100:576f:d85d:6f0,,,Sonsing,Windows Server 2008,Hatity,Schema object disabled,,,, 
2017-08-30T09:20:11Z,23:20:40,665a4852c108b7beea1737026255780097faa993,enathand0,124.98.131.187,83aa:398e:8223:6ffb:474c:ee38:323f:c1d,,,Alpha,Windows 8,Sonsing,Schema object disabled,,,, 
2016-13-25T00:58:47Z,11:25:12,eedcf4f024ed190088b28a892034824f6440162e,cweldond1,186.27.141.255,44e7:e1aa:5e14:ecd7:b1df:3c69:2f7b:658c,,,Asoka,Windows 8,Latlux,NETLOGON AutoSiteCoverage flag changed,,,, 
2017-05-31T04:33:02Z,19:20:58,b78f3996dee2782ac20841320347e5642c9d2d2a,lgooderridged2,244.229.171.234,4dee:8b00:46d:f114:568e:40a4:4dbb:a014,,,Voltsillam,Windows 10,Otcom,Group samAccountName changed,,,, 
2017-07-22T13:24:33Z,01:22:48,190387b353165ec538c3fd56a978e34d499162c1,aconahyd3,213.53.133.141,f6c9:314c:7d44:a59c:2521:82df:c151:3ee3,,,Domainer,Windows 7,Cardify,User userWorkstations added,,,, 
